אאוך: אאוכן,אאוךן
רחשן: ברחשנו,ברחשןו
רטט: לשרטט,שרטט
רטין: מרטינה,רטיןה
רטם: הרטמן,הרטםן
ריאויותי: בריאויותינו,בריאויותיןו
ריאויותיך: בריאויותיכם,בריאויותיךם
ריאויותין: בריאויותינו,בריאויותיןו
ריאותי: בריאותינו,בריאותיןו
ריאותיך: בריאותיכם,בריאותיךם
ריאותין: בריאותינו,בריאותיןו
ריאותך: בריאותכם,בריאותךם
ריאותן: בריאותנו,בריאותןו
ריאתך: בריאתכם,בריאתךם
ריאתן: בריאתנו,בריאתןו
ריגד: בריגדותיכם,בריגדותיךם,ריגדה
ריגדה: בריגדותיכם,בריגדותיךם
ריגדותי: בריגדותינו,בריגדותיןו
ריגדותיך: בריגדותיכם,בריגדותיךם
ריגדותין: בריגדותינו,בריגדותיןו
ריגדתך: בריגדתכם,בריגדתךם
ריגדתן: בריגדתנו,בריגדתןו
ריווח: רווחית,ריווחי
ריוית: בריותיכם,בריותיךם
ריון: בריונים,בריוןים
ריוןה: בריונות,בריוןות
ריוןות: בריונותה,בריוןותה
ריוןותך: בריונותכם,בריוןותךם
ריוןותן: בריונותנו,בריוןותןו
ריוןי: בריוניים,בריוןיים
ריוןיך: בריוניכם,בריוןיךם
ריוןין: בריונינו,בריוןיןו
ריוןית: בריוניות,בריוןיות
ריוןך: בריונכם,בריוןךם
ריוןן: בריוננו,בריוןןו
ריותי: בוריותינו,בוריותיןו
ריותיך: בריותיכם,בריותיךם
ריותין: בריותינו,בריותיןו
ריזה: בריזותיכם,בריזותיךם
ריזותי: בריזותינו,בריזותיןו
ריזותיך: בריזותיכם,בריזותיךם
ריזותין: בריזותינו,בריזותיןו
ריזתך: בריזתכם,בריזתךם
ריזתן: בריזתנו,בריזתןו
ריחה: בריחתכם,בריחתךם
ריחותי: בריחותינו,בריחותיןו
ריחותיך: בריחותיכם,בריחותיךם
ריחותין: בריחותינו,בריחותיןו
ריחי: בריחינו,בריחיןו
ריחיך: בריחיכם,בריחיךם
ריחין: בריחינו,בריחיןו
ריחך: בריחכם,בריחךם
ריחתך: בריחתכם,בריחתךם
ריחתן: בריחתנו,בריחתןו
ריטן: לבריטניה,בריטןיה
רייה: ברייתכם,ברייתךם
רייתך: ברייתכם,ברייתךם
רייתן: ברייתנו,ברייתןו
ריך: בריכת,בריךת
ריךה: בריכת,בריךת
ריןגט: הרינגטון,הריןגטון
ריןגטו: הרינגטון,הריןגטון
ריןותי: בלרינותינו,בלריןותיןו
ריסטול: בריסטוליכם,בריסטוליךם
ריסטולי: בריסטולינו,בריסטוליןו
ריסטוליך: בריסטוליכם,בריסטוליךם
ריסטולין: בריסטולינו,בריסטוליןו
ריסטולך: בריסטולכם,בריסטולךם
ריסטולן: בריסטולנו,בריסטולןו
ריען: רענון,ריעןון
ריעןו: רענון,ריעןון
ריף: שהשריף,שריף
ריףו: הריפוי,הריףוי
ריקד: בריקדותיכם,בריקדותיךם,ריקדה
ריקדה: בריקדותיכם,בריקדותיךם
ריקדותי: בריקדותינו,בריקדותיןו
ריקדותיך: בריקדותיכם,בריקדותיךם
ריקדותין: בריקדותינו,בריקדותיןו
ריקדתך: בריקדתכם,בריקדתךם
ריקדתן: בריקדתנו,בריקדתןו
ריקן: הריקנות,הריקןות
ריקןה: הריקנות,הריקןות
רירה: ברירותיכם,ברירותיךם
רירותי: ברירותינו,ברירותיןו
רירותיך: ברירותיכם,ברירותיךם
רירותין: ברירותינו,ברירותיןו
רירתך: ברירתכם,ברירתךם
רירתן: ברירתנו,ברירתןו
רישיוןה: הרישיונות,הרישיוןות
רית: בריתכם,בריתךם
ריתה: בריתותיכם,בריתותיךם
ריתותי: בריתותינו,בריתותיןו
ריתותיך: בריתותיכם,בריתותיךם
ריתותין: בריתותינו,בריתותיןו
ריתך: בריתכם,בריתךם
ריתן: בריתנו,בריתןו
רךוית: ברכותיכם,ברךותיךם
רךון: ברכונו,ברךוןו
רךותי: ברכותינו,ברךותיןו
רךותיך: ברכותיכם,ברךותיךם
רךותין: ברכותינו,ברךותיןו
רךי: רכים,רךים
רךיותי: ברכיותינו,ברךיותיןו
רךיותיך: ברכיותיכם,ברךיותיךם
רךיותין: ברכיותינו,ברךיותיןו
רךייתך: ברכייתכם,ברךייתךם
רךייתן: ברכייתנו,ברךייתןו
רךיך: ברכיכם,ברךיךם
רךיל: הרכילות,הרךילות
רךילה: הרכילות,הרךילות
רךין: ברכינו,ברךיןו
רךיש: לרכישת,לרךישת
רךך: ברככם,ברךךם
רךן: ברכנה,ברךןה
רךת: ברכתכם,ברךתךם
רךתך: ברכתכם,ברךתךם
רךתן: ברכתנו,ברךתןו
רלבןט: רלוונטית,רלבןטי
רלבןטית: רלוונטיות,רלבןטיות
רלווןט: רלוונטית,רלווןטי
רםא: הרמאות,רםאות
רםאה: הרמאות,רםאות
רםו: ההרמוניה,ההרםוןיה
רםל: כרמלה,רםלה
רםן: ברמנים,ברםןים
רםף: הרמפה,הרםףה
רןטג: הרנטגן,הרןטגן
רןש: הברנש,ברןש
רןשי: ברנשינו,ברןשיןו
רןשיך: ברנשיכם,ברןשיךם
רןשין: ברנשינו,ברןשיןו
רןשך: ברנשכם,ברןשךם
רןשן: ברנשנו,ברןשןו
רסותי: בורסותינו,בורסותיןו
רסקא: בורסקאותכם,בורסקאותךם,רסקאות
רסקאה: בורסקאותכם,בורסקאותךם,ורסקאותך
רסקאות: בורסקאותכם,בורסקאותךם
רעיוןה: הרעיונות,הרעיוןות
רעלה: הרעלת,הרעלה
רען: רענון,רעןון
רעןו: רענון,רעןון
רףאה: מרפאות,רףאות
רףוא: הרפואה,הרףואה
רףובליק: רפובליקת,רףובליקת
רףובליקן: הרפובליקנים,הרףובליקןים
רףובליקןית: הרפובליקנית,הרףובליקןית
רףסוד: הרפסודה,הרףסודה
רףתק: להרפתקה,הרףתקה
רףתקאה: הרפתקאות,הרףתקאות
רץא: ההרצאה,הרץאה
רץוןן: ברצוננו,ברץוןןו
רץוע: הרצועות,הרץועות
רץוףה: רצופות,רץוףות
רץחן: הרצחני,הרץחןי
רץי: רצים,רץים
רץיוןאל: רציונלית,רץיוןאלי
רץיוןל: רציונלית,רץיוןלי
רץיח: לרציחות,לרץיחות
רץין: הרצינות,הרץיןות
רץיןה: הרצינות,הרץיןות
רץיףה: ברציפות,ברץיףות
רץל: בברצלונה,בברץלוןה,ברץלון
רץלו: בברצלונה,בברץלוןה
רץלון: בברצלונה,ברץלוןה
רץן: רצנו,רץןו
רקודי: ברקודינו,ברקודיןו
רקודיך: ברקודיכם,ברקודיךם
רקודין: ברקודינו,ברקודיןו
רקודך: ברקודכם,ברקודךם
רקודן: ברקודנו,ברקודןו
רקותי: ברקותינו,ברקותיןו
רקותיך: ברקותיכם,ברקותיךם
רקותין: ברקותינו,ברקותיןו
רקיך: ברקיכם,ברקיךם
רקין: ברקינו,ברקיןו
רקך: ברקכם,ברקךם
רקם: הרקמה,הרקםה
רקן: ברקנה,ברקןה
רקןי: ברקנינו,ברקןיןו
רקןיך: ברקניכם,ברקןיךם
רקןין: ברקנינו,ברקןיןו
רקןך: ברקנכם,ברקןךם
רקןן: ברקננו,ברקןןו
רקס: בורקסיכם,בורקסיךם
רקסי: בורקסינו,בורקסיןו
רקתך: ברקתכם,ברקתךם
רקתן: ברקתנו,ברקתןו
ררויותי: בוררויותינו,בוררויותיןו
ררוית: בררותיכם,בררותיךם
ררותי: בוררותינו,בוררותיןו
ררותיך: בררותיכם,בררותיךם
ררותין: בררותינו,בררותיןו
ררי: בוררינו,בורריןו
ררך: בררכם,בררךם
ררן: בררנים,בררןים
ררןויותי: בררנויותינו,בררןויותיןו
ררןויותיך: בררנויותיכם,בררןויותיךם
ררןויותין: בררנויותינו,בררןויותיןו
ררןותך: בררנותכם,בררןותךם
ררןותן: בררנותנו,בררןותןו
ררת: בררתכם,בררתךם
ררתך: בררתכם,בררתךם
ררתן: בררתנו,בררתןו
רשותן: לרשותנו,לרשותןו
רשיוןה: רשיונות,רשיוןות
רשים: שברשימה,שברשיםה
רשלןה: ברשלנות,ברשלןות
רתך: בהרתכם,בהרתךם,הרתך
רתם: הרתמה,הרתםה
שאהבן: שאהבנו,שאהבןו
שאיבדן: שאיבדנו,שאיבדןו
שאיחרן: שאיחרנו,שאיחרןו
שאים: שאימך,שאיםך
שאיף: שאיפת,שאיףת
שאךזב: שאכזבתי,שאךזבתי
שאךזבה: שאכזבתי,שאךזבתי
שאךלן: שאכלנו,שאךלןו
שאםריק: שאמריקה,שאםריקה
שאםרן: שאמרנו,שאםרןו
שאןחן: שאנחנו,שאןחןו
שאסם: שאסמוך,שאסםו
שאסף: שאספת,שאסףת
שאסףה: שאספת,שאסףת
שאסףן: שאספנו,שאסףןו
שאףה: שאפתנית,שאףתן
שאףן: שאפנה,שאףןה
שארן: שהשארנו,שהשארןו
שארץ: שארצה,שארץה
שבאם: שבאמת,שבאםת
שבאםה: שבאמת,שבאםת
שבאן: שבאנו,שבאןו
שבזם: שבזמן,שבזםן
שבילך: בשבילכן,בשבילךן
שבילן: בשבילנו,בשבילןו
שבםש: שבמשך,שבםשך
שבעץ: שבעצם,שבעץם
שבףן: שבפנים,שבףןים
שבףע: שבפעם,שבףעם
שברן: שברנו,שברןו
שבשם: שבשמים,שבשםים
שגילי: שגילינו,שגיליןו
שגילין: שגילינו,שגיליןו
שגםר: שגמרת,שגםרת
שגםרה: שגמרת,שגםרת
שגםרן: שגמרנו,שגםרןו
שגן: שהשגנו,שהשגןו
שגןבן: שגנבנו,שגןבןו
שגרםן: שגרמנו,שגרםןו
שדברן: שדברנו,שדברןו
שדום: שדומה,שדוםה
שדיברן: שדיברנו,שדיברןו
שדך: השדכן,השדךן
שדםיי: שדמיינתי,שדםיין
שהגןה: שהגנת,שהגןת
שהדםה: שהדמות,שהדםות
שהחן: שהחנות,שהחןות
שהחןה: שהחנות,שהחןות
שהים: שהימים,שהיםים
שהךן: שהכנת,שהךןת
שהךןה: שהכנת,שהךןת
שהךר: שהכרת,שהךרת
שהםו: שהמוות,שהםוות
שהםוה: שהמוות,שהםוות
שהםל: שהמלך,שהםלך
שהןח: שהנחת,שהןחת
שהןחה: שהנחת,שהןחת
שהןס: שהנסיך,שהןסיך
שהןש: שהנשים,שהןשים
שהף: שהפכו,שהףךו
שהףל: שהפלת,שהףלת
שהףלה: שהפלת,שהףלת
שהףן: שהפנים,שהףןים
שהףע: שהפעם,שהףעם
שהץ: שהצוות,שהץוות,שהץו
שהץג: שהצגת,שהץגת
שהץגה: שהצגת,שהץגת
שהץו: שהצוות,שהץוות
שהץוה: שהצוות,שהץוות
שהץלה: שהצלת,שהץלת
שהץע: שהצעת,שהץעת
שהץעה: שהצעת,שהץעת
שוחחן: שוחחנו,שוחחןו
שולחןה: בשולחנות,בשולחןות
שוםק: לשומקום,לשוםקום
שוםקו: לשומקום,לשוםקום
שוףטה: השופטת,השוףטת
שוףעה: שופעת,שוףעת
שוק: השוקו,שוקו
שורותי: בשורותינו,בשורותיןו
שורותיך: בשורותיכם,בשורותיךם
שורותין: בשורותינו,בשורותיןו
שורתך: בשורתכם,בשורתךם
שורתן: בשורתנו,בשורתןו
שזו: שזוכה,שזוךה
שזוך: שזוכה,שזוךה
שזיי: שזיינת,שזיין
שזךי: שזכינו,שזךיןו
שזךין: שזכינו,שזךיןו
שזךר: שזכרת,שזךרה
שחוץ: שחוצה,שחוץה
שחזרן: שחזרנו,שחזרןו
שחיך: שחיכה,שחיךה
שחיךי: שחיכינו,שחיךיןו
שחיךין: שחיכינו,שחיךיןו
שחיףשן: שחיפשנו,שחיףשןו
שחל: השחלות,שחלה
שחלקך: שחלקכם,שחלקךם
שחלקן: שחלקנו,שחלקןו
שחררן: שחררנו,שחררןו
שחשבן: שחשבנו,שחשבןו
שחתם: שחתמת,שחתםה
שטיף: שטיפה,שטיףה
שטעין: שטעינו,שטעיןו
שיבחי: שיבחינו,שיבחיןו
שיבחין: שיבחינו,שיבחיןו
שידען: שידענו,שידעןו
שיותי: בלשיותינו,בלשיותיןו
שיחקן: שיחקנו,שיחקןו
שיחתן: שיחתנו,שיחתןו
שיטף: השיטפון,השיטףון
שיטףו: השיטפון,השיטףון
שייתך: שייתכן,שייתךן
שיךולן: שיכולנו,שיךולןו
שיךח: השכחה,שיךחה
שיךרה: בשכרות,שיךרות
שילםן: שילמנו,שילםןו
שיםח: שמחת,שיםחה
שיםףןז: השימפנזה,השיםףןזה
שיןין: שינינו,שיןיןו
שיען: שיעניין,שיעןיי
שיף: השיפון,השיףון
שיףו: השיפון,השיףון
שיףח: ומשפחה,שיףחה
שיץאן: שיצאנו,שיץאןו
שיץרן: שיצרנו,שיץרןו
שיק: להשיק,השיק
שיקרן: שיקרנו,שיקרןו
שיתך: שיתכן,שיתךן
שיתן: שיתנו,שיתןו
שךאיל: שכאילו,שךאילו
שךאל: שכאלה,שךאלה
שךבן: שכבנו,שךבןו
שךוחה: שכוחות,שךוחות
שךולך: שכולכן,שךולךן
שךוללה: שכוללת,שךוללת
שךון: בשכונת,בשךוןת
שךחן: שכחנו,שךחןו
שךי: שכיוון,שךיוון,שךיו
שךיב: שכיבות,שךיבה
שךיו: שכיוון,שךיוון
שךיוו: שכיוון,שךיוון
שךלו: שכלום,שךלום
שךםוב: שכמובן,שךםובן
שךםון: שכמוני,שךםוןי
שךםות: שכמותכם,שךםותךם
שךןרא: שכנראה,שךןראה
שךרן: שכרנו,שךרןו
שךשא: שכשאתה,שךשאתה
שךשאה: שכשאתה,שךשאתה
שךשהיית: שכשהייתי,שךשהייתי
שלון: בשלונו,בשלוןו
שלותך: בשלותכם,בשלותךם
שלותן: בשלותנו,בשלותןו
שלחן: שלחנו,שלחןו
שלטוןה: השלטונות,השלטוןות
שליטתן: בשליטתנו,בשליטתןו
שליל: השלילית,שלילי
שלין: בשלינו,בשליןו
שללן: שללנו,שללןו
שלםט: שלמטה,שלםטה
שלםע: שלמען,שלםען
שלםרה: שלמרות,שלםרות
שלעץ: כשלעצמו,שלעץם
שלףח: שלפחות,שלףחות
שלףחה: שלפחות,שלףחות
שלףן: שלפניך,שלףןיך
שםאחור: שמאחורי,שםאחורי
שםאםי: שמאמין,שםאםין
שםאףשרה: שמאפשרת,שםאףשרת
שםבוססה: שמבוססת,שםבוססת
